股票代码,开始时间,结束时间,成交量,成交额,开盘价,最低价,最高价,收盘价,开盘价（前复权）,最低价（前复权）,最高价（前复权）,收盘价（前复权）,开盘价（后复权）,最低价（后复权）,最高价（后复权）,收盘价（后复权）
603717,2017-03-27,2017-03-28,11622,244525.0,17.56,17.56,21.07,21.07,17.56,17.56,21.07,21.07,17.56,17.56,21.07,21.07
603717,2017-03-28,2017-03-29,3300,76494.0,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18,23.18
603717,2017-03-29,2017-03-30,6400,163200.0,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50,25.50
603717,2017-03-30,2017-03-31,10300,288915.0,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05,28.05
603717,2017-03-31,2017-04-01,22400,691264.0,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86,30.86
603717,2017-04-05,2017-04-06,33790,1147170.0,33.95,33.95,33.95,33.95,33.95,33.95,33.95,33.95,33.95,33.95,33.95,33.95
603717,2017-04-06,2017-04-07,38580,1440960.0,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35
603717,2017-04-07,2017-04-08,56930,2339250.0,41.09,41.09,41.09,41.09,41.09,41.09,41.09,41.09,41.09,41.09,41.09,41.09
603717,2017-04-10,2017-04-11,17311517,7.6202803E8,45.20,42.02,45.20,45.20,45.20,42.02,45.20,45.20,45.20,42.02,45.20,45.20
603717,2017-04-11,2017-04-12,24211937,1.11196006E9,44.20,42.26,49.38,46.32,44.20,42.26,49.38,46.32,44.20,42.26,49.38,46.32
603717,2017-04-12,2017-04-13,5091623,2.14891008E8,43.00,41.69,43.66,41.69,43.00,41.69,43.66,41.69,43.00,41.69,43.66,41.69
603717,2017-04-13,2017-04-14,15814559,6.2050899E8,37.52,37.52,41.09,39.22,37.52,37.52,41.09,39.22,37.52,37.52,41.09,39.22
603717,2017-04-14,2017-04-15,12051396,4.72729984E8,38.25,37.30,41.38,39.71,38.25,37.30,41.38,39.71,38.25,37.30,41.38,39.71
603717,2017-04-17,2017-04-18,7597086,2.75086016E8,37.41,35.74,37.43,35.74,37.41,35.74,37.43,35.74,37.41,35.74,37.43,35.74
603717,2017-04-18,2017-04-19,7919807,2.75580992E8,35.00,33.70,36.16,34.09,35.00,33.70,36.16,34.09,35.00,33.70,36.16,34.09
603717,2017-04-19,2017-04-20,7952649,2.78244992E8,33.66,33.66,35.94,35.79,33.66,33.66,35.94,35.79,33.66,33.66,35.94,35.79
603717,2017-04-20,2017-04-21,7432274,2.5714E8,35.40,33.21,35.55,34.52,35.40,33.21,35.55,34.52,35.40,33.21,35.55,34.52
603717,2017-04-21,2017-04-22,4612573,1.56176992E8,34.10,33.25,34.52,33.34,34.10,33.25,34.52,33.34,34.10,33.25,34.52,33.34
603717,2017-04-24,2017-04-25,3943373,1.28419E8,33.02,31.60,33.28,32.22,33.02,31.60,33.28,32.22,33.02,31.60,33.28,32.22
603717,2017-04-25,2017-04-26,4579909,1.5127E8,32.69,32.32,33.68,32.71,32.69,32.32,33.68,32.71,32.69,32.32,33.68,32.71
603717,2017-04-26,2017-04-27,5817206,1.95222E8,32.50,32.30,34.10,33.75,32.50,32.30,34.10,33.75,32.50,32.30,34.10,33.75
603717,2017-04-27,2017-04-28,10330243,3.70119008E8,33.50,33.26,37.13,37.13,33.50,33.26,37.13,37.13,33.50,33.26,37.13,37.13
603717,2017-04-28,2017-04-29,10117943,3.71923008E8,37.28,36.00,37.80,37.00,37.28,36.00,37.80,37.00,37.28,36.00,37.80,37.00
603717,2017-05-02,2017-05-03,6540967,2.39972992E8,36.31,36.10,37.53,37.48,36.31,36.10,37.53,37.48,36.31,36.10,37.53,37.48
603717,2017-05-03,2017-05-04,9746847,3.69372992E8,37.30,36.70,38.88,38.30,37.30,36.70,38.88,38.30,37.30,36.70,38.88,38.30
603717,2017-05-04,2017-05-05,7295758,2.69268E8,37.72,36.17,37.98,36.26,37.72,36.17,37.98,36.26,37.72,36.17,37.98,36.26
603717,2017-05-05,2017-05-06,5172452,1.87458E8,35.52,35.50,36.91,35.51,35.52,35.50,36.91,35.51,35.52,35.50,36.91,35.51
603717,2017-05-08,2017-05-09,4788910,1.62736992E8,35.02,32.20,35.60,32.55,35.02,32.20,35.60,32.55,35.02,32.20,35.60,32.55
