股票代码,开始时间,结束时间,成交量,成交额,开盘价,最低价,最高价,收盘价,开盘价（前复权）,最低价（前复权）,最高价（前复权）,收盘价（前复权）,开盘价（后复权）,最低价（后复权）,最高价（后复权）,收盘价（后复权）
603877,2017-01-09,2017-01-10,43043,1309780.0,25.56,25.56,30.67,30.67,25.56,25.56,30.67,30.67,25.56,25.56,30.67,30.67
603877,2017-01-10,2017-01-11,13385,451610.0,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74,33.74
603877,2017-01-11,2017-01-12,89273,3312920.0,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11,37.11
603877,2017-01-12,2017-01-13,25995878,1.01143002E9,40.82,37.19,40.82,38.17,40.82,37.19,40.82,38.17,40.82,37.19,40.82,38.17
603877,2017-01-13,2017-01-14,29018729,1.12088E9,36.10,34.80,41.99,39.58,36.10,34.80,41.99,39.58,36.10,34.80,41.99,39.58
603877,2017-01-16,2017-01-17,27133596,1.08498995E9,37.51,37.12,41.62,40.86,37.51,37.12,41.62,40.86,37.51,37.12,41.62,40.86
603877,2017-01-17,2017-01-18,26034260,1.07417997E9,40.00,38.83,44.80,41.62,40.00,38.83,44.80,41.62,40.00,38.83,44.80,41.62
603877,2017-01-18,2017-01-19,20360684,7.9831603E8,40.51,37.46,40.98,37.46,40.51,37.46,40.98,37.46,40.51,37.46,40.98,37.46
603877,2017-01-19,2017-01-20,14702134,5.30784E8,36.02,35.36,37.50,35.64,36.02,35.36,37.50,35.64,36.02,35.36,37.50,35.64
603877,2017-01-20,2017-01-21,10598082,3.81476E8,35.30,35.06,36.56,35.73,35.30,35.06,36.56,35.73,35.30,35.06,36.56,35.73
603877,2017-01-23,2017-01-24,8775271,3.13294016E8,35.80,35.14,36.48,35.47,35.80,35.14,36.48,35.47,35.80,35.14,36.48,35.47
603877,2017-01-24,2017-01-25,10917334,3.73912E8,35.39,33.71,35.44,33.81,35.39,33.71,35.44,33.81,35.39,33.71,35.44,33.81
603877,2017-01-25,2017-01-26,6655533,2.24922E8,33.59,33.25,34.18,33.78,33.59,33.25,34.18,33.78,33.59,33.25,34.18,33.78
603877,2017-01-26,2017-01-27,5476242,1.8407E8,33.82,33.33,34.08,33.47,33.82,33.33,34.08,33.47,33.82,33.33,34.08,33.47
603877,2017-02-03,2017-02-04,4580168,1.54298E8,33.54,33.36,33.97,33.70,33.54,33.36,33.97,33.70,33.54,33.36,33.97,33.70
603877,2017-02-06,2017-02-07,10104519,3.51599008E8,33.90,33.84,35.50,35.28,33.90,33.84,35.50,35.28,33.90,33.84,35.50,35.28
603877,2017-02-07,2017-02-08,8190207,2.82528992E8,34.82,34.07,35.00,34.48,34.82,34.07,35.00,34.48,34.82,34.07,35.00,34.48
603877,2017-02-08,2017-02-09,7891384,2.74638016E8,34.38,34.16,35.28,34.94,34.38,34.16,35.28,34.94,34.38,34.16,35.28,34.94
