股票代码,开始时间,结束时间,成交量,成交额,开盘价,最低价,最高价,收盘价,开盘价（前复权）,最低价（前复权）,最高价（前复权）,收盘价（前复权）,开盘价（后复权）,最低价（后复权）,最高价（后复权）,收盘价（后复权）
603881,2017-02-08,2017-02-09,13500,151418.0,9.36,9.36,11.23,11.23,9.36,9.36,11.23,11.23,9.36,9.36,11.23,11.23
603881,2017-02-09,2017-02-10,10177,125686.0,12.35,12.35,12.35,12.35,12.35,12.35,12.35,12.35,12.35,12.35,12.35,12.35
603881,2017-02-10,2017-02-11,8800,119592.0,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59
603881,2017-02-13,2017-02-14,11000,164450.0,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95,14.95
603881,2017-02-14,2017-02-15,14400,236880.0,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45,16.45
603881,2017-02-15,2017-02-16,25877,468374.0,18.10,18.10,18.10,18.10,18.10,18.10,18.10,18.10,18.10,18.10,18.10,18.10
603881,2017-02-16,2017-02-17,15263,303886.0,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91,19.91
603881,2017-02-17,2017-02-18,47700,1044630.0,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90,21.90
603881,2017-02-20,2017-02-21,128889,3104940.0,24.09,24.09,24.09,24.09,24.09,24.09,24.09,24.09,24.09,24.09,24.09,24.09
603881,2017-02-21,2017-02-22,101193,2681620.0,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50
603881,2017-02-22,2017-02-23,136275,3972420.0,29.15,29.15,29.15,29.15,29.15,29.15,29.15,29.15,29.15,29.15,29.15,29.15
603881,2017-02-23,2017-02-24,149065,4780520.0,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07
603881,2017-02-24,2017-02-25,226157,7978820.0,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28
603881,2017-02-27,2017-02-28,488224,1.8948E7,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81,38.81
603881,2017-02-28,2017-03-01,3907171,1.66796992E8,42.69,42.69,42.69,42.69,42.69,42.69,42.69,42.69,42.69,42.69,42.69,42.69
603881,2017-03-01,2017-03-02,34994700,1.56974003E9,44.51,43.02,46.96,46.96,44.51,43.02,46.96,46.96,44.51,43.02,46.96,46.96
