股票代码,开始时间,结束时间,成交量,成交额,开盘价,最低价,最高价,收盘价,开盘价（前复权）,最低价（前复权）,最高价（前复权）,收盘价（前复权）,开盘价（后复权）,最低价（后复权）,最高价（后复权）,收盘价（后复权）
603031,2016-08-22,2016-08-23,9000,151740.0,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86
603031,2016-08-23,2016-08-24,2800,51940.0,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55,18.55
603031,2016-08-24,2016-08-25,3000,61230.0,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41
603031,2016-08-25,2016-08-26,8000,179600.0,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45
603031,2016-08-26,2016-08-27,12812,316456.0,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70,24.70
603031,2016-08-29,2016-08-30,10000,271700.0,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17,27.17
603031,2016-08-30,2016-08-31,18400,549976.0,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89
603031,2016-08-31,2016-09-01,36300,1193540.0,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88
603031,2016-09-01,2016-09-02,39203,1417970.0,36.17,36.17,36.17,36.17,36.17,36.17,36.17,36.17,36.17,36.17,36.17,36.17
603031,2016-09-02,2016-09-03,40700,1619450.0,39.79,39.79,39.79,39.79,39.79,39.79,39.79,39.79,39.79,39.79,39.79,39.79
603031,2016-09-05,2016-09-06,91746,4015720.0,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77,43.77
603031,2016-09-06,2016-09-07,128149,6170370.0,48.15,48.15,48.15,48.15,48.15,48.15,48.15,48.15,48.15,48.15,48.15,48.15
603031,2016-09-07,2016-09-08,76732,4064490.0,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97,52.97
603031,2016-09-08,2016-09-09,68462,3989280.0,58.27,58.27,58.27,58.27,58.27,58.27,58.27,58.27,58.27,58.27,58.27,58.27
603031,2016-09-09,2016-09-10,417279,2.67476E7,64.10,64.10,64.10,64.10,64.10,64.10,64.10,64.10,64.10,64.10,64.10,64.10
603031,2016-09-12,2016-09-13,10546610,6.27888E8,59.00,58.20,62.00,58.79,59.00,58.20,62.00,58.79,59.00,58.20,62.00,58.79
603031,2016-09-13,2016-09-14,9892450,5.9446202E8,61.00,57.08,62.00,61.08,61.00,57.08,62.00,61.08,61.00,57.08,62.00,61.08
603031,2016-09-14,2016-09-15,11127341,7.2687603E8,60.50,60.50,67.19,67.19,60.50,60.50,67.19,67.19,60.50,60.50,67.19,67.19
603031,2016-09-19,2016-09-20,8205223,5.9195501E8,69.23,69.23,73.91,73.91,69.23,69.23,73.91,73.91,69.23,69.23,73.91,73.91
603031,2016-09-20,2016-09-21,5207358,3.84035008E8,73.91,71.77,75.75,74.75,73.91,71.77,75.75,74.75,73.91,71.77,75.75,74.75
603031,2016-09-21,2016-09-22,11722064,9.2023098E8,74.75,73.02,81.98,77.52,74.75,73.02,81.98,77.52,74.75,73.02,81.98,77.52
603031,2016-09-22,2016-09-23,9917724,8.0659302E8,75.00,73.66,85.20,82.92,75.00,73.66,85.20,82.92,75.00,73.66,85.20,82.92
