股票代码,开始时间,结束时间,成交量,成交额,开盘价,最低价,最高价,收盘价,开盘价（前复权）,最低价（前复权）,最高价（前复权）,收盘价（前复权）,开盘价（后复权）,最低价（后复权）,最高价（后复权）,收盘价（后复权）
603159,2016-08-12,2016-08-13,11615,115105.0,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91
603159,2016-08-15,2016-08-16,1200,13080.0,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90,10.90
603159,2016-08-16,2016-08-17,400,4796.0,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99
603159,2016-08-17,2016-08-18,3200,42208.0,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19,13.19
603159,2016-08-18,2016-08-19,9400,136394.0,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51,14.51
603159,2016-08-19,2016-08-20,3400,54264.0,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.96
603159,2016-08-22,2016-08-23,5700,100092.0,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56,17.56
603159,2016-08-23,2016-08-24,11872,229367.0,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32
603159,2016-08-24,2016-08-25,12300,261375.0,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25
603159,2016-08-25,2016-08-26,21694,507206.0,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38
603159,2016-08-26,2016-08-27,17000,437240.0,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72,25.72
603159,2016-08-29,2016-08-30,33405,945027.0,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29
603159,2016-08-30,2016-08-31,55097,1714620.0,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12,31.12
